No.,FI/ファセット,ドット,説明,補足説明,関連分野,テーマコード
562,"G06F3/14,340@D",0,強調表示,ユーザインターフェースに係るものは、G06F3/048以下を付与し、この分類を付与しないので注意して下さい。,-,5B069
563,"G06F3/14,340@Z",0,その他のもの,-,-,5B069
564,"G06F3/14,350",5,マルチウインドウ,-,-,5B069
565,"G06F3/14,350@A",0,一般,マルチウィンドウに関連するもの全般。マルチディスプレイも含む。 ただし、ユーザインターフェースに係るものは、G06F3/048以下を主分類とするので注意して下さい。,-,5B069
566,"G06F3/14,350@B",0,画面分割,"画面を複数に分割して表示するもの。タイリングウィンドウ、フレームなど。ウインドウズ画面のレイアウト等はG06F3/14,350@Aに分類する。ただし、ユーザインターフェースに係るものは、G06F3/048以下を主分類とするので注意して下さい。",-,5B069
567,"G06F3/14,350@C",0,マルチ・ジヨブ表示,複数のアプリケーションプログラムの実行に関連するウィンドウ表示。ただし、ユーザインターフェースに係るものは、G06F3/048以下を付与し、この分類を付与しないので注意して下さい。,-,5B069
568,"G06F3/14,350@Z",0,その他のもの,-,-,5B069
569,"G06F3/14,360",3,表示画面の選択,-,-,5B069
570,"G06F3/14,360@A",0,一般,特定の画面を選択するもの、表示画面の変更、切り替え、拡大縮小を行うもの。ただし、ユーザインターフェースに係るものは、G06F3/048以下を付与し、この分類を付与しないので注意して下さい。,-,5B069
571,"G06F3/14,360@B",0,仮想論理画面,画面を選択する際に仮想表示空間へのマッピングを利用するもの。ただし、ユーザインターフェースに係るものは、G06F3/048以下を付与し、この分類を付与しないので注意して下さい。,-,5B069
572,"G06F3/14,360@C",0,検索,画面の選択の際に検索処理を伴うにあたり，専ら表示に関する内部処理にのみ特徴のあるもの。利用者に対するユーザインターフェイスに関するものはG06F3/048以下を付与する。検索システムであるからといって，また，映像コンテンツの選択であるからといって，機械的にこのＦＩを付与してはならない。,-,5B069
573,"G06F3/14,360@D",0,スクロ－ル,画面のスクロールに関するもの。ただし、ユーザインターフェースに係るものは、G06F3/048以下を付与し、この分類を付与しないので注意して下さい。,G09G5/34,5B069
574,"G06F3/14,360@Z",0,その他のもの,-,-,5B069
575,"G06F3/14,370",4,アイコンの選択,-,-,5B069
576,"G06F3/14,370@A",0,一般,アイコン、機能ボタンの選択、作成、配置等に関するもの。ただし、ユーザインターフェースに係るものは、G06F3/048以下を付与し、この分類を付与しないので注意して下さい。,-,5B069
577,"G06F3/14,370@Z",0,その他のもの,-,-,5B069
578,"G06F3/14,380",4,カ－ソルパタ－ンの選択,-,-,5B069
579,"G06F3/14,380@A",0,一般,カーソル（形状、色、サイズ）の表示に関するもの。ただし、ユーザインターフェースに係るものは、G06F3/048以下を付与し、この分類を付与しないので注意して下さい。,G09G5/08,5B069
580,"G06F3/14,380@B",0,カ－ソル制御,カーソルの位置、移動、移動速度、表示非表示等の制御を行うもの。ただし、ユーザインターフェースに係るものは、G06F3/048以下を付与し、この分類を付与しないので注意して下さい。,G09G5/08,5B069
581,"G06F3/14,380@Z",0,その他のもの,-,-,5B069
582,"G06F3/14,400",2,データ転送と関連するもの,-,-,5B069
583,G06F3/147,2,表示パネルを用いるもの［２００６．０１］,"【ＩＰＣタイトル】 using display panels [3, 2006.01]",-,5B069
584,"G06F3/147,310",3,デ－タ転送のためのもの,-,-,5B069
585,"G06F3/147,320",3,数値表示のためのもの,-,-,5B069
586,G06F3/153,2,陰極線管を用いるもの［２００６．０１］,"【ＩＰＣタイトル】 using cathode-ray tubes [3, 2006.01]",-,5B069
587,"G06F3/153,310",3,キヤラクタデイスプレイを用いるもの,-,-,5B069
588,"G06F3/153,320",3,グラフイツクデイスプレイを用いるもの,-,-,5B069
589,G06F3/16,1,音声入力；音声出力（音声処理Ｇ１０Ｌ）［２００６．０１］,"【ＩＰＣタイトル】 Sound input; Sound output (conversion of speech into digital information or vice versa G10L) [1, 2006.01] 　この分類は、G06F3/00の下位であるため、「計算機」の音声入出力に特徴があるもののみに付与する。 　ＦＩは多数付与する。 　声ではなく音（ブザー等）の場合もそれに特徴があれば付与する。 　情報入力手段として音声を利用しているだけで、音声入力そのものに特徴がない場合は付与しない。",5D015　音声認識 5D045　音声合成 5E555　ユーザインターフェイス,5B026
590,"G06F3/16,400",2,専用オーディオデバイスへのインターフェイス，例．オーディオドライバーまたはＣＯＤＥＣへのインターフェイス,オーディオデバイス（マイク等の音声入力デバイス、またはスピーカ等の音声出力デバイスを指す。以下も同じ）と計算機とのインターフェイスに係る専用ハードウェアまたはソフトウェアコンポーネントに特徴があるもの。 （例）計算機－オーディオデバイス間での形式変換、音源用ハードウェアのエミュレーション、音質維持を目的としたオーディオ入力デバイス－ＯＳ間の仲介、品質向上を目的として携帯電話等と計算機とを接続し一部音声処理を計算機に補助させること、各種音源形式に対応するドライバとのインターフェイス。,G06F13 計算機と周辺機器とのインターフェイス一般,5B026
591,"G06F3/16,410",3,電話回線利用の音声応答装置,電話回線利用の音声応答コンピュータに関するもののうち、計算機の入出力に特徴があるもの。 基本的に電話機の音声を使用する物。,"G10L15/00,200@A　電話回線または通信回線を利用した音声認識に特徴 H04M3/42　交換機に特徴",5B026
592,"G06F3/16,500",2,オーディオストリームの管理，例．ボリュームの設定またはオーディオストリームパス,オーディオデバイスの各種操作を、適宜のインターフェイス制御手段を用いて計算機から管理することに特徴のあるもの。 （例）単に計算機からオーディオデバイスを制御するためのもの、音量・無音・濾波等の音響設定の制御、音声ストリームの経路（出力先の切換）の制御、オーディオデバイスのオンまたはオフ、音声の再生・一時停止・リプレイの制御。,"5D015,5D045　音声からテキスト／テキストから音声への変換",5B026
593,"G06F3/16,510",3,入力レベルの制御,音声入力の際の、入力レベル（音声波形の振幅）の制御に関するもの。,"G10L15/20,360@B　音声認識の前処理としての音声信号の振幅正規化に特徴",5B026
